Code,Name,Naics1,Nacis2,Duns,Website
15740,Devi Usa Inc,517122,,10-817-1815,deviusa.square.site
15741,Devon Energy Corporation,211120,213112,04-940-1565,devonenergy.com
15742,Black Inc,111160,111110,03-547-2091,
15743,Dfw Open Mri LP,621512,,01-670-1597,dfwopenmri.com
15744,Dgs Retail LLC,541890,423210,05-061-2514,dgsretail.com
15745,Diamond Power Intl Inc,333611,,12-765-5731,diamondpower.com
15746,Vogel Paint & Wax Company Inc,325510,424950,00-727-6728,diamondvogel.com
15747,Diamondback Energy Inc,211120,,07-853-6538,diamondbackenergy.com
15748,Diana Food Inc,311423,311611,08-598-0308,diana-food.com
15749,Dicks Sporting Goods Inc,459110,458110,15-732-2272,dickssportinggoods.com
15750,Digital Media Solutions Inc,541840,513210,11-762-9638,digitalmediasolutions.com
15751,Husqvrna Cnstr Pdts N Amer Inc,333517,327910,55-547-0798,husqvarnacp.com
15752,Astrum Solar Inc,541490,238220,01-711-7148,astrumsolar.com
15753,Disa Global Solutions Inc,541990,621999,36-140-2837,disa.com
15754,Sunshine Drapery Co Inc,449122,423220,04-773-2029,sunshinedrapery.com
15755,Discount Tire Co Inc,441340,,05-053-6911,discounttire.com
15756,Reinalt-Thomas Corporation,423130,,06-187-7247,
15757,Walt Disney Company,713110,516210,11-702-3169,thewaltdisneycompany.com
15758,Essilor Laboratories Amer Inc,339115,423460,06-411-4564,essilorusa.com
15759,Foxworth-Galbraith Lumber Co,444140,423310,00-792-6397,foxgal.com
15760,National Lumber Company LLC,321918,444120,00-257-7732,national-lumber.com
15761,Argonne Lumber and Supply,444180,444140,09-993-3921,argonnelumber.com
15762,Dole Food Company Inc,111219,111339,00-896-5428,dole.com
15763,Dolex Dollar Express Inc,522390,,09-062-0725,dolex.com
15764,Dollar Tree Inc,455219,,18-895-5553,dollartree.com
15765,Dominiques Livestock Market,424520,,06-263-5883,dominiqueslivestock.com
15766,Domtar Corporation,322120,,04-387-5042,domtar.com
15767,Ruleau Brothers Inc,114111,311710,07-477-2005,
15768,Dover Corporation,333415,333914,00-324-5271,dovercorporation.com
15769,Dover Motorsports Inc,711212,,07-552-5410,doverspeedway.com
15770,Downers Grove Park District,711219,,08-254-6201,dgparks.org
15771,All One God Faith Inc,325611,325412,55-712-2210,drbronner.com
15772,Draken International LLC,611512,,07-843-9715,drakenintl.com
15773,Yaskawa America Inc,335312,811310,06-448-6434,yaskawa.com
15774,Drybar Holdings LLC,812112,533110,03-240-4726,drybar.com
15775,Ducks Unlimited Inc,813312,,06-857-7741,ducks.org
15776,Duke Energy Corporation,221122,221210,00-699-6052,datacache.duke-energy.com
15777,Charter Dura-Bar Inc,331511,423510,00-510-3759,charterdura-bar.com
15778,Duravent Inc,332322,,02-281-2697,duravent.com
15779,Duro Bag Manufacturing Company,322220,,00-423-7319,novolex.com
15780,Dxp Enterprises Inc,423830,423610,96-729-6120,dxpe.com
15781,Highline Aftrmrket Acqstion LL,541910,,03-216-4721,highlinewarren.com
15782,Dylans Candybar LLC,445292,,09-835-4629,dylanscandybar.com
15783,Berger and Burrow Entps Inc,334517,,78-432-0777,dynamicmobileimaging.com
15784,Fernandez Entertainment Inc,713120,,11-322-2822,
15785,EDUCATIONAL TESTING SERVICE,611710,541720,00-250-8463,ets.org
15786,E Z Services,561439,517111,94-435-8795,
15787,Eagle Veneer Inc,321212,,11-267-3629,eagleveneer.com
15788,Burlingame Industries Inc,721211,114210,04-909-3644,eagleroofing.com
15789,Eagle & Whale Inc,561431,,83-078-9652,eagleshippingcenter.com
15790,East West Copolymer LLC,325212,,60-963-8593,
15791,Eastman Chemical Company,325199,325194,80-889-8381,eastman.com
15792,Ebsco Industries Inc,561499,323111,00-339-6256,ebscoind.com
15793,EC Waste LLC,562212,,10-409-7993,ecwaste.com
15794,Electronic Controls Company,334290,336320,07-298-7183,eccosafetygroup.com
15795,St Louis Composting Inc,325315,,83-860-9105,stlcompost.com
15796,Ecole Bilingue De La Nouvelle,611630,,78-108-5019,ebnola.net
15797,Eddy Packing Co Inc,311611,311612,00-812-1220,eddyfoods.com
15798,Offshore Service Vessels LLC,336611,,06-467-6281,chouest.com
15799,EDP Renewables North Amer LLC,221115,,01-553-4469,edpr.com
15800,Edwards Lifesciences Corp,339113,,13-167-4371,edwards.com
15801,Edwards Wood Products Inc,321920,321113,04-846-6106,ewpi.com
15802,Eissmann Group Automotive,811121,,07-930-7143,eissmann.com
15803,Jhh/Cima Holdings Inc,551112,621610,08-124-6222,elara.com
15804,Care Wisconsin First Inc,624120,,61-968-2354,carewisc.org
15805,Electrolux North America Inc,335220,333415,02-850-9094,electrolux.com
15806,City of Elkhorn,921140,,03-783-2326,elkhornchamber.com
15807,Emcor Group Inc,238210,238220,01-710-6386,emcorgroup.com
15808,Emerson Electric Co,332911,333415,00-626-9633,emerson.com
15809,Emerson Electric US Holdg Corp,334514,,61-535-2465,emerson.com
15810,Enduracare Therapy MGT Inc,621340,561110,02-521-5570,enduracareac.com
15811,Shands Tching Hosp Clinics Inc,621112,,03-918-3736,ufhealth.org
15812,English Gardens & Fairlane,444240,459310,01-680-4940,englishgardens.com
15813,Double M Laser Products Inc,325992,,62-061-6474,enhancedlaser.com
15814,Entrans International LLC,333998,,07-867-9213,entransinternational.com
15815,Envela Corporation,423940,458310,17-357-1092,envela.com
15816,Envista Holdings Corporation,339114,,11-718-5010,envistaco.com
15817,Enviva Inc,321912,,07-981-5144,envivabiomass.com
15818,Eog Resources Inc,211120,,18-683-0733,eogresources.com
15819,US Legal Support Inc,561492,,00-268-8059,uslegalsupport.com
15820,Capital Pwr Operations USA Inc,221121,,78-748-5304,capitalpower.com
15821,P&A Indstrial Fabrications LLC,339994,313210,78-788-8549,paifllc.com
15822,Epsilon Data Management LLC,541613,,06-215-8480,epsilon.com
15823,Ernst Enterprises Inc,327320,,04-449-7691,ernstconcrete.com
15824,Linville Resorts Inc,721199,713910,02-468-2692,linvillegolfclub.com
15825,Ess Metron LLC,335313,335999,79-043-4182,essmetron.com
15826,Ethan Allen Interiors Inc,337121,449110,60-250-3013,ethanallen.com
15827,European Wax Center Inc,812112,,08-071-8481,waxcenter.com
15828,Evernorth Health Inc,813920,,11-774-0145,evernorth.com
15829,Rocky Mtn Yuth Med Nrsing Cons,621399,621111,03-476-8403,everychildpediatrics.org
15830,Ohio Tpk & Infrastructure Comm,488490,,02-063-9340,ohioturnpike.org
15831,Georgia Department Agriculture,926140,,06-649-4436,georgiagrown.com
15832,Federal Communications Comm,926130,,02-030-9969,fcc.gov
15833,Exelixis Inc,325414,,87-981-0109,exelixis.com
15834,Exelon Corporation,221118,221210,00-180-7150,exeloncorp.com
15835,Expeditors Intl Wash Inc,488510,,03-523-9425,expeditors.com
15836,Dovex Corporation,111339,424480,10-350-6986,dovex.com
15837,Exxon Mobil Corporation,324110,486110,00-121-3214,exxonmobilchemical.com
15838,Valor Group LLC,423410,,13-272-8382,fetrading.com
15839,Federal Aviation ADM,488111,,92-833-8656,faa.gov
15840,HCC Corporation LLC,562211,,96-027-7692,crystal-clean.com
15841,Fillmore Capital Partners LLC,523910,,62-156-1971,fillmorecap.com
15842,Hearst Business Media,513140,513120,05-081-2460,hearst.com
15843,Fashion Inst Design & Mdsg,611430,,06-668-8557,fidm.edu
15844,Fabricut Inc,459130,,00-192-1766,fabricut.com
15845,Covia Solutions Inc,212321,,01-609-9793,coviacorp.com
15846,Mississippi Lime Company,327410,325180,00-628-5225,mississippilime.com
15847,Fall River Group Inc,331529,,00-642-8726,fallrivergroup.com
15848,Family Christian Stores LLC,459210,449210,87-822-6281,familychristian.com
15849,Family Dollar Stores Inc,455219,,02-447-2631,familydollar.com
15850,Farmer Bros Co,311920,424490,00-828-8979,farmerbros.com
15851,Faurecia Interior Systems Inc,339999,423120,00-505-3341,faurecia.com
15852,Federal Express Corporation,481112,492210,05-807-0459,fedex.com
15853,Higher Pennsylvna Edctn Asst,923110,,00-736-8103,pheaa.org
15854,Felker Brothers Corporation,332996,331210,08-958-4650,felkerbrothers.com
15855,Ferrara Candy Company,311340,,00-510-6224,ferrarausa.com
15856,Ferro Corporation,325510,325130,00-416-1477,ferro.com
15857,Fairfield Development Inc,236116,,14-434-7614,fairfieldresidential.com
15858,Fge Power LLC,221112,,07-843-3268,fgepower.com
15859,Family Health International,541720,,06-718-0786,fhi360.org
15860,FCA US LLC,441110,336110,83-096-6904,chrysler.com
15861,Fibertex Nonwovens Inc,313230,,80-953-0509,
15862,Ibb Winddown Inc,459120,,03-718-5571,
15863,Financial Indust Rgltory Auth,813910,,06-200-9279,finra.org
15864,Katapult Holdings Inc,522220,,11-724-8883,katapult.com
15865,Firstgroup America Inc,485410,485111,17-590-5488,firstbus.co.uk
15866,Heritage Ldscp Sup Group Inc,541320,,11-736-2452,heritagelandscapesupplygroup.com
15867,Fiserv Inc,518210,541511,12-159-4832,fiserv.com
15868,Harrington Health Services Inc,524292,,00-274-7876,umr.com
15869,Fisher Controls Intl LLC,332911,334513,09-549-2625,emerson.com
15870,Fiskars Brands Inc,326220,334419,15-730-4239,fiskars.com
15871,Fitzsimmons Surgical Sup Inc,532283,456199,02-512-4520,fitzhme.com
15872,Fleetwood Motor Homes-Califinc,336213,,04-876-5051,fleetwoodhomes.com
15873,Flexsteel Industries Inc,337121,337122,00-514-6048,flexsteel.com
15874,Flint Hills Resources LLC,424690,423830,10-275-6447,fhr.com
15875,Florida Cncer Spclsts RES Inst,622310,621111,15-021-5747,flcancer.com
15876,Flotek Industries Inc,311930,325199,15-999-7535,flotekind.com
15877,Fluke Electronics Corporation,334515,334513,00-268-7614,cn.flukecal.com
15878,Francscan Mssnries Our Lady Hl,621610,,61-394-7738,fmolhs.org
15879,St Marys Food Bank Alliance,624230,,14-456-9365,firstfoodbank.org
15880,New Mexico Food Distrs Inc,311422,,18-421-1282,foodsofnewmexico.com
15881,Ford Motor Company,336110,336211,00-134-4746,ford.com
15882,Forever 21 Inc,458210,458110,04-243-7293,forever21.com
15883,Form Technologies Inc,331523,,07-856-7973,formtechnologies.com
15884,Florida Drive-In Theatres Mgt,512132,512131,07-386-4266,floridaswapshop.com
15885,Fossil Group Inc,334519,458310,11-864-3956,fossilgroup.com
15886,Amec Fster Wheeler N Amer Corp,333414,332410,07-516-0499,woodgroup.com
15887,Hualalai Investors LLC,237210,,84-891-4016,hualalairesort.com
15888,Fourth Wave Energy Inc,221116,,04-554-1825,
15889,Fownes Brothers & Co Inc,316990,315250,00-126-5354,urpowered.com
15890,Ferrous Processing and Trdg Co,562920,,01-682-0565,fptscrap.com
15891,Tsrc Inc,459410,449110,19-558-3778,thesupplyroom.com
15892,Franklin Resources Inc,523940,525910,07-188-3169,franklinresources.com
15893,Directech LLC,513140,,08-080-5262,
15894,Parish of Franklin,922110,,02-062-0183,franklinsheriff.net
15895,United States Bakery,445291,311812,00-902-9083,franzbakery.com
15896,Freightcar America Inc,336510,,08-245-2090,freightcaramerica.com
15897,Fresh Express Incorporated,115114,311999,13-162-0114,freshexpress.com
15898,Frontier Industrial Corp,325315,,60-596-5441,frontierturners.com
15899,Frontier Communications Corp,517111,,00-691-8296,frontier.com
15900,Fujifilm North America Corp,812921,423410,06-021-6165,fujifilm.com
15901,Garware Fulflex USA Inc,313220,,11-853-1857,fulflex.com
15902,Ray Fuller Farms Inc,111920,111110,05-455-6287,fullerseed.com
15903,Dream Green International LLC,212311,541310,83-137-4546,
15904,Ghx Industrial LLC,339991,326220,00-808-0756,ghxinc.com
15905,Fit For Life LLC,611620,,08-035-9371,ffl-group.com
15906,Galerie Inc,445292,,61-599-2849,galeriecandy.com
15907,Garrett Motion Inc,336390,,08-117-4775,
15908,City of Gas City,926130,,04-774-8512,gascityutilities.com
15909,Gates Corporation,326220,326199,05-543-3197,gates.com
15910,GBS Corp,322230,322220,05-466-8751,gbscorp.com
15911,Gcp Applied Technologies Inc,325180,325998,08-011-5750,gcpat.com
15912,Bridgstone Amrcas Tire Oprtons,441340,326211,00-128-8109,bridgestonetire.com
15913,General Dynmics Land Systems I,423860,541330,13-126-6926,gdls.com
15914,Current Lighting Solutions LLC,335132,335139,08-403-1439,gecurrent.com
15915,Geisinger Health,621999,,07-958-2433,geisinger.org
15916,Popdust Inc,541613,541511,07-862-2952,popdust.com
15917,Smith Family Companies Inc,321211,,78-514-6283,smithcos.com
15918,Gem Asset Acquisition LLC,324121,,08-033-2048,
15919,Ebv Explosives Envmtl Co,562219,,04-452-0877,gd-ots.com
15920,Massachusetts General Hospital,621111,622110,07-313-0411,massgeneral.org
15921,General Mills Inc,311999,311211,00-625-0740,generalmills.com
15922,Genesco Inc,458210,459999,00-136-7549,genesco.com
15923,Genesis Energy LP,486110,424710,96-296-5406,genesisenergy.com
15924,Genesis Healthcare Inc,623110,623110,79-649-0493,genesishcc.com
15925,Geneva Rock Products Inc,423320,,04-283-5439,genevarock.com
15926,GMI Holdings Inc,335210,335999,19-465-4422,geniecompany.com
15927,Fern Exposition Services LLC,532210,,10-149-5828,fernexpo.com
15928,Gerber Group Inc,811121,,05-664-7357,gerbercollision.com
15929,Gestamp Chattanooga LLC,332119,,83-163-2505,gestamp.com
15930,Karismatic LLC,111910,,11-423-5210,
15931,Gillette Company,332215,335210,00-102-5931,gillette.com
15932,Mary Lee Packaging Corporation,311230,311999,05-261-0235,gilstermarylee.com
15933,Museum of Fine Arts Houston,712110,459999,07-415-5219,mfah.org
15934,Southern Glzers Dstrs Ohio LLC,424810,424820,79-142-2389,plattevalleymoonshine.com
15935,James R Gldwell Dntl Crmics In,339116,,02-122-8671,glidewelldental.com
15936,Global Imports Outlets Inc,811420,459510,10-111-3660,
15937,Global Harvest Foods LLC,488991,311119,78-430-1632,ghfoods.com
15938,Great Lakes Polymer Tech LLC,314994,,07-963-3752,greatlakespolymers.com
15939,Calendar Holdings LLC,459410,459120,14-849-7993,goretailgroup.com
15940,21st Century Solutions Ltd,561622,,00-266-0187,
15941,Harbor Distributing LLc,424810,,02-803-4536,harbordistributingllc.com
15942,Goldman Sachs Group Inc,523150,523940,05-916-4314,goldmansachs.com
15943,Golftec Enterprises LLC,711219,459110,94-184-8392,golftec.com
15944,Evanglcal Lthran Good Smrtan S,623110,623110,06-866-7906,good-sam.com
15945,Daikin Comfort Tech Mfg LP,333415,,01-080-3013,goodmanmfg.com
15946,Daikin North America LLC,423730,,08-059-5042,daikinac.com
15947,Urgent Care For Kids LLC,621493,,07-831-0719,urgentcarekids.com
15948,Goodwill Industries Houston,459510,,05-110-7506,goodwillhouston.org
15949,Goodyear Tire & Rubber Company,326211,441340,00-446-7924,goodyear.com
15950,Community Economic Dev PA Dept,925120,,08-811-5720,pa.gov
15951,W R Grace & Co-Conn,325998,333120,61-296-7141,grace.com
15952,Graco Inc,333914,333996,00-625-3223,graco.com
15953,Grady Memorial Hospital Corp,622310,,96-161-5700,gradyhealth.org
15954,Fulton Dekalb Hospital Auth,621999,,07-247-5312,thefdha.org
15955,WW Grainger Inc,423840,423830,00-510-3494,grainger.com
15956,Grease Monkey Intl LLC,811191,533110,09-190-8434,greasemonkeyauto.com
15957,Southwind Foods LLC,424460,424470,10-445-5618,southwindfoods.com
15958,Green Brick Partners Inc,236117,531210,80-040-0892,greenbrickpartners.com
15959,Plantation Products LLC,111419,111421,05-510-8096,greengarden.com
15960,Greenbrier Companies Inc,336510,488210,02-500-4318,gbrx.com
15961,Greenheck Fan Corporation,333413,332322,00-613-6360,greenheck.com
15962,Cookware Company (usa) LLC,449129,,07-945-1218,cookware-co.com
15963,Greenpath Inc,812990,,07-277-3500,greenpath.com
15964,Greenpoint AG Holdings LLC,115112,,11-772-3126,greenpointag.com
15965,Massey Services Inc,561710,,03-262-7127,masseyservices.com
15966,Housing Auth of Greenville,925110,,07-805-1299,tgha.net
15967,Grassland Dairy Products Inc,311512,424430,00-608-0204,grassland.com
15968,Greenwood Inc,339995,326199,05-995-1194,gpi-plastics.com
15969,Greif Inc,321920,322219,00-428-2661,greif.com
15970,Ben Hill Griffin Inc,325314,111320,00-408-7284,griffinfertilizer.com
15971,Grimmway Enterprises Inc,424480,,03-356-0509,grimmway.com
15972,Group O Inc,541613,561499,80-278-7937,groupo.com
15973,Grubhub Inc,445298,,05-356-4866,about.grubhub.com
15974,Guardant Health Inc,621511,,06-252-7949,guardanthealth.com
15975,Guggenheim Partners LLC,525910,,14-260-3567,guggenheimpartners.com
15976,Guild Holdings Company,522292,,11-748-7511,ir.guildmortgage.com
15977,Gunite Corporation,336340,,18-013-4355,accuridecorp.com
15978,Guthrie Cnty Rur Elc Coop Assn,221121,,00-694-1694,
15979,Gxo Logistics Inc,488210,488510,11-812-6617,gxo.com
15980,Houston Independent School Dst,611110,,06-129-2124,houstonisd.org
15981,Howell Munitions & Technology,332992,332710,07-978-5610,howellmunitionsandtech.com
15982,Houston Shoe Hospital Inc,811430,,93-061-7576,houstonshoehospital.com
15983,Housing Auth of The Cnty Snta,925110,,04-034-8872,hasbarco.org
15984,Haines & Company Inc,513140,541860,00-446-4764,haines.com
15985,Haldex Inc,336340,333996,02-144-0151,
15986,Hr Imaging Partners Inc,541921,,05-994-7077,hrimaging.com
15987,Nail Alliance - North Amer Inc,812113,,96-962-7905,gelish.com
15988,Lucas-Milhaupt Inc,331491,,00-608-6425,lucasmilhaupt.com
15989,Backyard Products LLC,321992,337122,79-133-6824,backyardproducts.com
15990,First Republic Corp of America,114112,531312,00-698-3720,staybridgesuites.com
15991,Hardel Mutual Plywood Corp,321211,,00-926-2072,hardel.com
15992,Harman International Inds Inc,334310,,04-765-3555,harman.com
15993,Caesars Entrtnment Oprting Inc,721120,,10-731-9436,caesars.com
15994,Harrison Jet Guns II LP,325920,,00-592-8635,harrisonjetguns.com
15995,Harrison Poultry Inc,112340,311615,00-329-2281,harrisonpoultry.com
15996,Harvard Bus Schl Pubg Corp,513120,513130,82-773-1829,harvardbusiness.org
15997,Harvard MGT Prvate Equity Corp,561110,,83-268-2475,harvarduniversity.com
15998,EL Harvey & Sons Inc,562212,,06-578-3813,elharvey.com
15999,Haun Welding Supply Inc,333992,,00-225-7939,haunweldingsupply.com
16000,HB Fuller Company,325520,424690,00-615-9776,hbfuller.com
16001,Lhoist North America MO Inc,327410,,88-448-5533,
16002,Healgen Scientific Ltd Lblty,423450,,03-488-8530,healgen.com
16003,Council of Community Clinics,813212,,09-259-7145,cnectgpo.com
16004,Hearst Corporation,516120,513130,00-152-7241,hearst.com
16005,Tc Heartland LLC,311999,,61-506-4669,heartlandfpg.com
16006,Heidtman Steel Products Inc,331221,331110,00-292-9610,heidtman.com
16007,HJ Heinz Company LP,311411,,10-657-2964,kraftheinzcompany.com
16008,Heislers Egg Farm Inc,112320,,09-788-1403,
16009,Troy Helen Texas Corporation,339999,,04-612-0994,bedheadstyling.com
16010,Henry Schein Inc,423450,513210,01-243-0880,henryschein.com
16011,Hensel Phelps Construction Co,236220,236115,06-332-2085,henselphelps.com
16012,Heritage Group Inc,237310,,13-104-9459,thgrp.com
